PACKED,IGNORED,NULLABLE,SUB_PART,COMMENT,INDEX_NAME,INDEX_TYPE,NON_UNIQUE,COLLATION,INDEX_SCHEMA,SEQ_IN_INDEX,TABLE_SCHEMA,TABLE_NAME,INDEX_COMMENT,TABLE_CATALOG,CARDINALITY,COLUMN_NAME
NULL,NO,YES,NULL,<blank>,f_meta_index,BTREE,1,A,ccledu_next480,3,ccledu_next480,oc_files_metadata_index,<blank>,def,29,meta_value_string
NULL,NO,<blank>,NULL,<blank>,f_meta_index_i,BTREE,1,A,ccledu_next480,1,ccledu_next480,oc_files_metadata_index,<blank>,def,29,file_id
NULL,NO,YES,NULL,<blank>,f_meta_index_i,BTREE,1,A,ccledu_next480,2,ccledu_next480,oc_files_metadata_index,<blank>,def,29,meta_key
NULL,NO,YES,NULL,<blank>,f_meta_index_i,BTREE,1,A,ccledu_next480,3,ccledu_next480,oc_files_metadata_index,<blank>,def,29,meta_value_int
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_next480,1,ccledu_next480,oc_ex_translation,<blank>,def,0,id
NULL,NO,<blank>,NULL,<blank>,ex_translation__idx,BTREE,0,A,ccledu_next480,1,ccledu_next480,oc_ex_translation,<blank>,def,0,appid
NULL,NO,<blank>,NULL,<blank>,ex_translation__idx,BTREE,0,A,ccledu_next480,2,ccledu_next480,oc_ex_translation,<blank>,def,0,name
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_next480,1,ccledu_next480,oc_privacy_admins,<blank>,def,0,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_next480,1,ccledu_next480,oc_reactions,<blank>,def,0,id
NULL,NO,<blank>,NULL,<blank>,comment_reaction_unique,BTREE,0,A,ccledu_next480,1,ccledu_next480,oc_reactions,<blank>,def,0,parent_id
NULL,NO,<blank>,NULL,<blank>,comment_reaction_unique,BTREE,0,A,ccledu_next480,2,ccledu_next480,oc_reactions,<blank>,def,0,actor_type
NULL,NO,<blank>,NULL,<blank>,comment_reaction_unique,BTREE,0,A,ccledu_next480,3,ccledu_next480,oc_reactions,<blank>,def,0,actor_id
NULL,NO,<blank>,NULL,<blank>,comment_reaction_unique,BTREE,0,A,ccledu_next480,4,ccledu_next480,oc_reactions,<blank>,def,0,reaction
NULL,NO,<blank>,NULL,<blank>,comment_reaction,BTREE,1,A,ccledu_next480,1,ccledu_next480,oc_reactions,<blank>,def,0,reaction
NULL,NO,<blank>,NULL,<blank>,comment_reaction_parent_id,BTREE,1,A,ccledu_next480,1,ccledu_next480,oc_reactions,<blank>,def,0,parent_id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_lumahsi,1,ccledu_lumahsi,contact,<blank>,def,1,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_lumahsi,1,ccledu_lumahsi,about,<blank>,def,6,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_lumahsi,1,ccledu_lumahsi,faculty,<blank>,def,1,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_lumahsi,1,ccledu_lumahsi,corevalues,<blank>,def,3,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_lumahsi,1,ccledu_lumahsi,administration,<blank>,def,0,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_lumahsi,1,ccledu_lumahsi,news_,<blank>,def,1,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_lumahsi,1,ccledu_lumahsi,gallery,<blank>,def,4,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_lumahsi,1,ccledu_lumahsi,login,<blank>,def,1,id
NULL,NO,<blank>,NULL,<blank>,username,BTREE,0,A,ccledu_lumahsi,1,ccledu_lumahsi,login,<blank>,def,1,username
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_lumahsi,1,ccledu_lumahsi,visits,<blank>,def,1,vid
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_lumahsi,1,ccledu_lumahsi,diploma_courses,<blank>,def,10,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_lumahsi,1,ccledu_lumahsi,slider,<blank>,def,3,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_lumahsi,1,ccledu_lumahsi,admissionform,<blank>,def,1,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_lumahsi,1,ccledu_lumahsi,undergraduate_courses,<blank>,def,3,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_lumahsi,1,ccledu_lumahsi,notifications_,<blank>,def,3,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_lumahsi,1,ccledu_lumahsi,youtubegallery,<blank>,def,4,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_lumahsi,1,ccledu_lumahsi,affiliation,<blank>,def,4,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_lumahsi,1,ccledu_lumahsi,facilities,<blank>,def,13,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_lumahsi,1,ccledu_lumahsi,messages,<blank>,def,2,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_lumahsi,1,ccledu_lumahsi,downloads,<blank>,def,3,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_lumahsi,1,ccledu_lumahsi,scholarships,<blank>,def,2,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_lumahsi,1,ccledu_lumahsi,videos,<blank>,def,4,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_ccl_new_db,1,ccledu_ccl_new_db,bog,<blank>,def,0,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_ccl_new_db,1,ccledu_ccl_new_db,about,<blank>,def,9,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_ccl_new_db,1,ccledu_ccl_new_db,faculty,<blank>,def,83,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_ccl_new_db,1,ccledu_ccl_new_db,jobs,<blank>,def,3,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_ccl_new_db,1,ccledu_ccl_new_db,result,<blank>,def,0,id_
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_ccl_new_db,1,ccledu_ccl_new_db,houses,<blank>,def,12,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_ccl_new_db,1,ccledu_ccl_new_db,gallery,<blank>,def,3083,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_ccl_new_db,1,ccledu_ccl_new_db,admission,<blank>,def,5,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_ccl_new_db,1,ccledu_ccl_new_db,ex,<blank>,def,17,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_ccl_new_db,1,ccledu_ccl_new_db,tenders,<blank>,def,2,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_ccl_new_db,1,ccledu_ccl_new_db,login,<blank>,def,2,id
NULL,NO,<blank>,NULL,<blank>,username,BTREE,0,A,ccledu_ccl_new_db,1,ccledu_ccl_new_db,login,<blank>,def,2,username
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_ccl_new_db,1,ccledu_ccl_new_db,teachers,<blank>,def,59,id
NULL,NO,<blank>,NULL,<blank>,username,BTREE,0,A,ccledu_ccl_new_db,1,ccledu_ccl_new_db,teachers,<blank>,def,59,username
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_ccl_new_db,1,ccledu_ccl_new_db,pride,<blank>,def,83,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_ccl_new_db,1,ccledu_ccl_new_db,faqs,<blank>,def,18,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_ccl_new_db,1,ccledu_ccl_new_db,slider,<blank>,def,26,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_ccl_new_db,1,ccledu_ccl_new_db,issbcorner,<blank>,def,26,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_ccl_new_db,1,ccledu_ccl_new_db,finalresult,<blank>,def,674,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_ccl_new_db,1,ccledu_ccl_new_db,news,<blank>,def,3,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_ccl_new_db,1,ccledu_ccl_new_db,facilities,<blank>,def,37,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_ccl_new_db,1,ccledu_ccl_new_db,messages,<blank>,def,2,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_ccl_new_db,1,ccledu_ccl_new_db,login_info,<blank>,def,3,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_ccl_new_db,1,ccledu_ccl_new_db,larkanians,<blank>,def,55,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_ccl_new_db,1,ccledu_ccl_new_db,appointments,<blank>,def,6,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_ccl_new_db,1,ccledu_ccl_new_db,lectures,<blank>,def,0,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_ccl_new_db,1,ccledu_ccl_new_db,uploads,<blank>,def,0,id
NULL,NO,<blank>,NULL,<blank>,filename,BTREE,0,A,ccledu_ccl_new_db,1,ccledu_ccl_new_db,uploads,<blank>,def,0,filename
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_ccl_new_db,1,ccledu_ccl_new_db,shuhadas,<blank>,def,2,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_ccl_new_db,1,ccledu_ccl_new_db,written1,<blank>,def,0,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_ccl_new_db,1,ccledu_ccl_new_db,videos,<blank>,def,2,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_wp186,1,ccledu_wp186,wp3w_wpxlsdata,<blank>,def,0,id_wpxlsdata
NULL,NO,<blank>,NULL,<blank>,ip,BTREE,0,A,ccledu_wp186,1,ccledu_wp186,wp3w_loginizer_logs,<blank>,def,0,ip
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_wp186,1,ccledu_wp186,wp3w_pmxi_imports,<blank>,def,0,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_wp186,1,ccledu_wp186,wp3w_pmxi_posts,<blank>,def,0,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_wp186,1,ccledu_wp186,wp3w_termmeta,<blank>,def,0,meta_id
NULL,NO,<blank>,NULL,<blank>,term_id,BTREE,1,A,ccledu_wp186,1,ccledu_wp186,wp3w_termmeta,<blank>,def,NULL,term_id
NULL,NO,YES,191,<blank>,meta_key,BTREE,1,A,ccledu_wp186,1,ccledu_wp186,wp3w_termmeta,<blank>,def,NULL,meta_key
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_wp186,1,ccledu_wp186,wp3w_comments,<blank>,def,1,comment_ID
NULL,NO,<blank>,NULL,<blank>,comment_post_ID,BTREE,1,A,ccledu_wp186,1,ccledu_wp186,wp3w_comments,<blank>,def,NULL,comment_post_ID
NULL,NO,<blank>,NULL,<blank>,comment_approved_date_gmt,BTREE,1,A,ccledu_wp186,1,ccledu_wp186,wp3w_comments,<blank>,def,NULL,comment_approved
NULL,NO,<blank>,NULL,<blank>,comment_approved_date_gmt,BTREE,1,A,ccledu_wp186,2,ccledu_wp186,wp3w_comments,<blank>,def,NULL,comment_date_gmt
NULL,NO,<blank>,NULL,<blank>,comment_date_gmt,BTREE,1,A,ccledu_wp186,1,ccledu_wp186,wp3w_comments,<blank>,def,NULL,comment_date_gmt
NULL,NO,<blank>,NULL,<blank>,comment_parent,BTREE,1,A,ccledu_wp186,1,ccledu_wp186,wp3w_comments,<blank>,def,NULL,comment_parent
NULL,NO,<blank>,10,<blank>,comment_author_email,BTREE,1,A,ccledu_wp186,1,ccledu_wp186,wp3w_comments,<blank>,def,NULL,comment_author_email
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_wp186,1,ccledu_wp186,wp3w_users,<blank>,def,1,ID
NULL,NO,<blank>,NULL,<blank>,user_login_key,BTREE,1,A,ccledu_wp186,1,ccledu_wp186,wp3w_users,<blank>,def,NULL,user_login
NULL,NO,<blank>,NULL,<blank>,user_nicename,BTREE,1,A,ccledu_wp186,1,ccledu_wp186,wp3w_users,<blank>,def,NULL,user_nicename
NULL,NO,<blank>,NULL,<blank>,user_email,BTREE,1,A,ccledu_wp186,1,ccledu_wp186,wp3w_users,<blank>,def,NULL,user_email
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_wp186,1,ccledu_wp186,wp3w_postmeta,<blank>,def,189,meta_id
NULL,NO,<blank>,NULL,<blank>,post_id,BTREE,1,A,ccledu_wp186,1,ccledu_wp186,wp3w_postmeta,<blank>,def,NULL,post_id
NULL,NO,YES,191,<blank>,meta_key,BTREE,1,A,ccledu_wp186,1,ccledu_wp186,wp3w_postmeta,<blank>,def,NULL,meta_key
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_wp186,1,ccledu_wp186,wp3w_options,<blank>,def,213,option_id
NULL,NO,<blank>,NULL,<blank>,option_name,BTREE,0,A,ccledu_wp186,1,ccledu_wp186,wp3w_options,<blank>,def,213,option_name
NULL,NO,<blank>,NULL,<blank>,autoload,BTREE,1,A,ccledu_wp186,1,ccledu_wp186,wp3w_options,<blank>,def,5,autoload
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_wp186,1,ccledu_wp186,wp3w_pmxi_history,<blank>,def,0,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_wp186,1,ccledu_wp186,wp3w_term_taxonomy,<blank>,def,2,term_taxonomy_id
NULL,NO,<blank>,NULL,<blank>,term_id_taxonomy,BTREE,0,A,ccledu_wp186,1,ccledu_wp186,wp3w_term_taxonomy,<blank>,def,NULL,term_id
NULL,NO,<blank>,NULL,<blank>,term_id_taxonomy,BTREE,0,A,ccledu_wp186,2,ccledu_wp186,wp3w_term_taxonomy,<blank>,def,2,taxonomy
NULL,NO,<blank>,NULL,<blank>,taxonomy,BTREE,1,A,ccledu_wp186,1,ccledu_wp186,wp3w_term_taxonomy,<blank>,def,NULL,taxonomy
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_wp186,1,ccledu_wp186,wp3w_term_relationships,<blank>,def,NULL,object_id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_wp186,2,ccledu_wp186,wp3w_term_relationships,<blank>,def,6,term_taxonomy_id
NULL,NO,<blank>,NULL,<blank>,term_taxonomy_id,BTREE,1,A,ccledu_wp186,1,ccledu_wp186,wp3w_term_relationships,<blank>,def,NULL,term_taxonomy_id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_wp186,1,ccledu_wp186,wp3w_commentmeta,<blank>,def,0,meta_id
NULL,NO,<blank>,NULL,<blank>,comment_id,BTREE,1,A,ccledu_wp186,1,ccledu_wp186,wp3w_commentmeta,<blank>,def,NULL,comment_id
NULL,NO,YES,191,<blank>,meta_key,BTREE,1,A,ccledu_wp186,1,ccledu_wp186,wp3w_commentmeta,<blank>,def,NULL,meta_key
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_wp186,1,ccledu_wp186,wp3w_pmxi_files,<blank>,def,0,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_wp186,1,ccledu_wp186,wp3w_posts,<blank>,def,97,ID
NULL,NO,<blank>,191,<blank>,post_name,BTREE,1,A,ccledu_wp186,1,ccledu_wp186,wp3w_posts,<blank>,def,NULL,post_name
NULL,NO,<blank>,NULL,<blank>,type_status_date,BTREE,1,A,ccledu_wp186,1,ccledu_wp186,wp3w_posts,<blank>,def,NULL,post_type
NULL,NO,<blank>,NULL,<blank>,type_status_date,BTREE,1,A,ccledu_wp186,2,ccledu_wp186,wp3w_posts,<blank>,def,NULL,post_status
NULL,NO,<blank>,NULL,<blank>,type_status_date,BTREE,1,A,ccledu_wp186,3,ccledu_wp186,wp3w_posts,<blank>,def,NULL,post_date
NULL,NO,<blank>,NULL,<blank>,type_status_date,BTREE,1,A,ccledu_wp186,4,ccledu_wp186,wp3w_posts,<blank>,def,NULL,ID
NULL,NO,<blank>,NULL,<blank>,post_parent,BTREE,1,A,ccledu_wp186,1,ccledu_wp186,wp3w_posts,<blank>,def,NULL,post_parent
NULL,NO,<blank>,NULL,<blank>,post_author,BTREE,1,A,ccledu_wp186,1,ccledu_wp186,wp3w_posts,<blank>,def,NULL,post_author
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_wp186,1,ccledu_wp186,wp3w_terms,<blank>,def,2,term_id
NULL,NO,<blank>,191,<blank>,slug,BTREE,1,A,ccledu_wp186,1,ccledu_wp186,wp3w_terms,<blank>,def,NULL,slug
NULL,NO,<blank>,191,<blank>,name,BTREE,1,A,ccledu_wp186,1,ccledu_wp186,wp3w_terms,<blank>,def,NULL,name
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_wp186,1,ccledu_wp186,wp3w_links,<blank>,def,0,link_id
NULL,NO,<blank>,NULL,<blank>,link_visible,BTREE,1,A,ccledu_wp186,1,ccledu_wp186,wp3w_links,<blank>,def,NULL,link_visible
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_wp186,1,ccledu_wp186,wp3w_wpxlsdata_shortcode,<blank>,def,0,id_shortcode
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_wp186,1,ccledu_wp186,wp3w_wpxlsdata_meta,<blank>,def,0,id_meta
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_wp186,1,ccledu_wp186,wp3w_pmxi_hash,<blank>,def,0,hash
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_wp186,1,ccledu_wp186,wp3w_pmxi_images,<blank>,def,0,id
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_wp186,1,ccledu_wp186,wp3w_usermeta,<blank>,def,24,umeta_id
NULL,NO,<blank>,NULL,<blank>,user_id,BTREE,1,A,ccledu_wp186,1,ccledu_wp186,wp3w_usermeta,<blank>,def,NULL,user_id
NULL,NO,YES,191,<blank>,meta_key,BTREE,1,A,ccledu_wp186,1,ccledu_wp186,wp3w_usermeta,<blank>,def,NULL,meta_key
NULL,NO,<blank>,NULL,<blank>,PRIMARY,BTREE,0,A,ccledu_wp186,1,ccledu_wp186,wp3w_pmxi_templates,<blank>,def,0,id

